,Unnamed: 0,Year,Player,Pos,Age,Tm,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,blanl,OWS,DWS,WS,WS/48,blank2,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
16490,16490,2004.0,Shareef Abdur-Rahim,PF,27.0,TOT,85.0,56.0,2684.0,19.9,0.557,0.032,0.40700000000000003,8.2,19.0,13.6,12.3,1.4,1.0,12.9,24.4,,6.1,2.0,8.1,0.145,,1.3,-1.0,0.3,1.6,501.0,1054.0,0.475,9.0,34.0,0.265,492.0,1020.0,0.48200000000000004,0.48,373.0,429.0,0.8690000000000001,189.0,450.0,639.0,174.0,68.0,37.0,184.0,222.0,1384.0
16491,16491,2004.0,Shareef Abdur-Rahim,PF,27.0,ATL,53.0,53.0,1956.0,21.2,0.568,0.028999999999999998,0.423,8.2,20.3,14.3,12.6,1.2,0.7,12.3,24.8,,5.3,1.3,6.6,0.163,,2.1,-1.1,1.0,1.5,383.0,790.0,0.485,5.0,23.0,0.217,378.0,767.0,0.493,0.488,294.0,334.0,0.88,141.0,354.0,495.0,127.0,44.0,19.0,131.0,147.0,1065.0
16492,16492,2004.0,Shareef Abdur-Rahim,PF,27.0,POR,32.0,3.0,728.0,16.5,0.522,0.042,0.36,7.9,15.5,11.8,11.5,1.8,1.8,14.8,23.3,,0.9,0.6,1.5,0.098,,-0.9,-0.5,-1.4,0.1,118.0,264.0,0.447,4.0,11.0,0.364,114.0,253.0,0.451,0.455,79.0,95.0,0.8320000000000001,48.0,96.0,144.0,47.0,24.0,18.0,53.0,75.0,319.0
16493,16493,2004.0,Malik Allen,PF,25.0,MIA,45.0,6.0,616.0,10.5,0.449,0.0,0.16699999999999998,7.9,14.7,11.3,4.7,1.1,3.6,11.3,18.3,,-0.1,0.8,0.7,0.051,,-4.7,0.2,-4.6,-0.4,83.0,198.0,0.419,0.0,0.0,,83.0,198.0,0.419,0.419,25.0,33.0,0.758,42.0,77.0,119.0,16.0,12.0,28.0,27.0,81.0,191.0
16494,16494,2004.0,Ray Allen,SG,28.0,SEA,56.0,56.0,2152.0,21.7,0.5660000000000001,0.37200000000000005,0.266,3.8,11.8,7.8,23.3,1.8,0.4,12.1,27.8,,6.5,0.4,6.9,0.153,,5.9,-1.8,4.0,3.3,447.0,1017.0,0.44,148.0,378.0,0.392,299.0,639.0,0.46799999999999997,0.512,245.0,271.0,0.904,69.0,217.0,286.0,268.0,71.0,11.0,156.0,132.0,1287.0
16495,16495,2004.0,Rafer Alston,PG,27.0,MIA,82.0,28.0,2581.0,13.7,0.509,0.568,0.175,1.2,9.1,5.1,24.9,2.4,0.6,13.5,17.3,,3.1,2.8,5.9,0.11,,1.6,-0.4,1.2,2.1,287.0,764.0,0.376,161.0,434.0,0.371,126.0,330.0,0.382,0.48100000000000004,103.0,134.0,0.769,26.0,200.0,226.0,372.0,114.0,18.0,128.0,212.0,838.0
16496,16496,2004.0,Chris Andersen,PF,25.0,DEN,71.0,0.0,1029.0,14.4,0.486,0.005,0.527,9.6,23.3,16.3,5.1,1.7,7.8,16.1,12.7,,0.5,1.9,2.4,0.111,,-3.7,4.2,0.5,0.7,90.0,203.0,0.44299999999999995,0.0,1.0,0.0,90.0,202.0,0.446,0.44299999999999995,63.0,107.0,0.589,89.0,209.0,298.0,35.0,34.0,114.0,48.0,119.0,243.0
16497,16497,2004.0,Derek Anderson,SG,29.0,POR,51.0,46.0,1810.0,15.1,0.499,0.423,0.307,1.7,10.2,6.0,21.1,2.0,0.1,11.5,20.5,,2.7,0.9,3.6,0.09699999999999999,,1.9,-1.6,0.3,1.1,230.0,612.0,0.376,79.0,259.0,0.305,151.0,353.0,0.428,0.44,155.0,188.0,0.8240000000000001,26.0,156.0,182.0,228.0,66.0,3.0,90.0,79.0,694.0
16498,16498,2004.0,Kenny Anderson,PG,33.0,IND,44.0,31.0,905.0,11.1,0.473,0.016,0.188,2.5,8.2,5.3,24.2,1.6,0.4,15.3,17.1,,0.4,1.1,1.5,0.079,,-2.3,-0.4,-2.6,-0.1,113.0,256.0,0.441,1.0,4.0,0.25,112.0,252.0,0.444,0.44299999999999995,35.0,48.0,0.7290000000000001,19.0,62.0,81.0,125.0,26.0,5.0,50.0,73.0,262.0
16499,16499,2004.0,Shandon Anderson,SG,30.0,NYK,80.0,37.0,1974.0,10.1,0.5,0.22699999999999998,0.285,3.1,9.7,6.5,10.2,1.8,0.7,15.7,17.7,,0.2,1.5,1.7,0.042,,-1.6,-0.1,-1.7,0.1,238.0,564.0,0.42200000000000004,36.0,128.0,0.281,202.0,436.0,0.46299999999999997,0.45399999999999996,123.0,161.0,0.764,53.0,169.0,222.0,122.0,68.0,17.0,118.0,182.0,635.0
16500,16500,2004.0,Carmelo Anthony,SF,19.0,DEN,82.0,82.0,2995.0,17.6,0.509,0.146,0.358,6.8,12.1,9.4,13.8,1.7,1.0,12.7,28.5,,3.7,2.4,6.1,0.098,,1.2,-1.2,0.1,1.6,624.0,1465.0,0.426,69.0,214.0,0.322,555.0,1251.0,0.444,0.449,408.0,525.0,0.777,183.0,315.0,498.0,227.0,97.0,41.0,247.0,225.0,1725.0
16501,16501,2004.0,Robert Archibald,C-PF,23.0,TOT,32.0,3.0,256.0,5.6,0.34299999999999997,0.0,0.9390000000000001,9.4,14.0,11.7,7.9,3.0,0.9,17.7,10.7,,-0.2,0.4,0.2,0.039,,-5.5,2.4,-3.1,-0.1,9.0,33.0,0.273,0.0,0.0,,9.0,33.0,0.273,0.273,14.0,31.0,0.452,21.0,31.0,52.0,13.0,14.0,3.0,10.0,50.0,32.0
16502,16502,2004.0,Robert Archibald,PF,23.0,PHO,1.0,0.0,6.0,-5.1,0.266,0.0,2.0,0.0,19.1,9.5,22.2,0.0,0.0,34.7,21.7,,0.0,0.0,0.0,-0.285,,-14.0,-2.7,-16.7,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,2.0,0.5,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
